MSOA_Code,Obesity_Rate
E02000430,0.03398434176425998
E02000431,
E02000432,0.08059502565219921
E02006794,0.1583978106826654
E02000433,0.1275794419035573
E02000434,0.14870163499685043
E02000435,0.10424200154349686
E02000436,0.07284880447032557
E02000437,0.11923546214315223
E02000438,0.12959426781635733
E02000439,0.12985946831566333
E02000440,0.08016109233108587
E02000441,0.10822108491469137
E02000442,0.12321029537750383
E02000443,0.12494455999581439
E02000444,0.10471150499111777
E02000445,0.14792334451016081
E02000447,0.07476991618686492
E02000448,0.10149861393634083
E02000449,0.12396956360114451
E02000451,0.057589760566952364
E02000452,0.09690656228518953
E02000453,0.08805390440080835
E02000454,0.07496335337049773
E02000455,0.12660069841982544
E02000456,0.07444919039729674
E02000457,0.06806471725177814
E02000459,0.13686492743671638
E02000460,0.08610205103453492
E02000461,0.0978187754727655
E02000462,0.11870075319231996
E02000463,0.09813048153311835
E02006795,0.07431580563204
E02006882,0.1290645889272439
E02000464,0.14086054007440596
E02000465,0.1382360156259961
E02000466,0.11198975488574504
E02000467,0.1859819063875192
E02000468,0.11079404739851784
E02000469,0.13384819309982424
E02000470,0.09426681816448494
E02000471,0.08708454317247498
E02000472,0.12094666756519733
E02000473,0.1140472696189757
E02000474,0.12095504893821594
E02000475,0.1332826173462104
E02000476,0.10722804195894155
E02000477,0.09486441754659602
E02000478,0.1009990744172271
E02000479,0.11661948446177423
E02000480,0.09697068411980139
E02000481,0.08846340529880825
E02000482,0.08280113782625201
E02000483,0.1218936245755427
E02000484,0.047163836752268484
E02000485,0.1099723167924865
E02000486,0.14394143079033714
E02000487,0.07505249988440542
E02000488,0.1390024158098038
E02000489,0.12594024073964208
E02000490,0.1261052417279524
E02000491,0.14254334678544864
E02000492,0.14786787806501472
E02000493,0.15083523524293557
E02000494,0.06425737508039513
E02000495,0.07757649895950128
E02000496,0.1290882272712574
E02000497,0.08484545251599863
E02000498,0.07112318306627717
E02000499,0.0855685808428193
E02000500,0.07193959176323106
E02000501,0.11102371388085393
E02000502,0.07750115665942629
E02000503,0.08643459693216304
E02000504,0.056234176984856894
E02000506,0.11382990065170404
E02000507,0.07971771003669291
E02000508,0.08744138244978975
E02000509,0.15385955213652888
E02000510,0.11391593911411524
E02000511,0.1234391283092734
E02000512,0.12429866430642342
E02000513,0.1274524547858852
E02000514,0.12656640331837563
E02000515,0.11224306195855373
E02000516,0.11867358938717763
E02000517,0.11233039707084994
E02000518,0.14320002169632048
E02000519,0.1337846282251466
E02000520,0.0997148039612515
E02000521,0.12468716329600953
E02000522,0.10449090539513355
E02000523,0.10978408324926543
E02000524,0.11748545035546837
E02000525,0.14453281129447476
E02006796,0.11341139558273668
E02000526,0.054753907454497604
E02000528,0.1431330321292737
E02000529,0.11782590505579088
E02000530,0.07973950733243253
E02000531,0.110302952469742
E02000532,0.09851948289259974
E02000533,0.07896151960180754
E02000534,0.09905852224327744
E02000535,0.11881106818974568
E02000536,0.14043218300422933
E02000537,0.11247855987325964
E02000538,0.13346324950547228
E02000539,0.11759036918180628
E02000540,0.11987830841335977
E02000541,0.12618162436009428
E02000542,0.10946656892182023
E02000543,0.12626290564450038
E02000544,0.10539872561510003
E02000545,0.12067024732170316
E02000546,0.1392271680333342
E02000547,0.12209797090833212
E02000548,0.13030441325909337
E02000549,0.17534297879791863
E02000550,0.16860256442116625
E02000551,0.13206844999196343
E02000552,0.14082693969753857
E02000553,0.18566079919946477
E02006792,0.06782191254662218
E02000554,0.13293558140156808
E02000555,0.05864623479096103
E02000556,0.09465040401072458
E02000557,0.1265968984627796
E02000558,0.14569472212680007
E02000559,0.13156600056979217
E02000560,0.11883808538360476
E02000561,0.05558734098590745
E02000562,0.08561696867773501
E02000563,0.12894681626906862
E02000564,0.14760666475777637
E02000565,0.14786049077029226
E02000566,0.10056701703359194
E02000567,0.14801354807482814
E02000568,0.13801162334731384
E02000569,0.10798616556548588
E02000570,0.11350445719580128
E02000571,0.12696880393995838
E02000572,0.16458947950241348
E02000573,0.04883646200681846
E02000574,0.1663881492950845
E02000575,0.11932356089966628
E02000576,0.14875041823429452
E02000577,0.14726047042214369
E02000578,0.1382305904837479
E02000579,0.11672414474474471
E02000580,0.15916109667869463
E02000581,0.11618164300851667
E02000582,
E02000583,0.15899984639541387
E02000584,0.0510293571644968
E02000585,0.14815013434743876
E02000586,
E02000587,0.08085844732595829
E02000588,
E02000589,
E02000590,0.0686912114980806
E02000591,
E02000592,
E02000593,
E02000594,
E02000595,
E02000596,
E02000597,0.10895232760208526
E02000598,0.04321262881884312
E02000599,
E02000600,0.055336017913073375
E02000601,0.040505495180773475
E02000602,0.11480102786527947
E02000603,0.1128765318616457
E02000604,0.07763879731665975
E02000605,0.05769062610960366
E02000606,0.06551312952027794
E02000607,0.042354700879806965
E02000608,
E02000609,0.08949394821061844
E02000610,0.06360953105994968
E02000611,0.06902329566192933
E02000612,0.05025557029911912
E02000613,0.04939925028141509
E02000614,0.08144107490728494
E02000615,0.07875865213404343
E02000616,0.10038053724015465
E02000617,0.09703664679585533
E02000619,0.12617862324123422
E02000620,0.13263262831113826
E02000621,0.09463646601625338
E02000622,0.13056714073336081
E02000623,0.1705269048482607
E02000624,0.18688691889409487
E02000625,0.15217872971923882
E02000626,0.14747438008068167
E02000627,0.14311405424146748
E02000628,0.15139423269976132
E02000629,0.09950199282642377
E02000630,0.1483898812018918
E02000631,0.1286032287776449
E02000632,0.1805674631048262
E02000633,0.11463751580726522
E02000634,0.15727402567151194
E02000635,0.12109291804262065
E02000636,0.08120988372042706
E02000637,0.11562233418578191
E02000638,0.14512321285154178
E02000639,0.1894319206437671
E02000640,0.06651608615581113
E02000641,0.1756709164225562
E02000642,0.10674932317736206
E02000643,0.1501093841066599
E02000644,0.11670456183897555
E02000645,0.11003864017027111
E02000646,0.0682992053926871
E02000647,0.10979110445436187
E02000648,0.11626876539880994
E02000649,0.10495285177448664
E02000650,0.13255300892498514
E02000651,0.10616457394706691
E02000652,0.1002833999079149
E02006801,0.15060000783015828
E02000653,0.15573649044111768
E02000654,0.16237565324421285
E02000655,0.16226512154390882
E02000657,0.09656050347245212
E02000658,0.14150637720987047
E02000659,0.13845207867012627
E02000660,0.14305563810601532
E02000661,0.07728533419799719
E02000662,0.11986363654932361
E02000663,0.07220384780252971
E02000664,0.14054606224162802
E02000665,0.1100237727361789
E02000666,0.09788240180436046
E02000667,0.08088334674239944
E02000668,0.07789317692624477
E02000669,0.13569558649177946
E02000670,0.16103047524405106
E02000671,0.08566461539612169
E02000672,0.15259291419765705
E02000673,0.1094747794824716
E02000674,0.10775570727658014
E02000675,0.09574551874019417
E02000676,0.09759527526580707
E02000677,0.13272060882075923
E02000678,0.11870017177707902
E02000679,0.12850527499192066
E02000680,0.10783428699236117
E02000681,0.10464276738956255
E02000682,0.16736426678667485
E02000683,0.16387677283027582
E02000685,0.13895710180346388
E02000686,0.16689384116423286
E02000687,0.12298568935101642
E02006783,0.1702293574366206
E02006784,0.12514963666568302
E02006798,0.18530651176036617
E02000689,0.06108349221059451
E02000690,
E02000691,0.07255000666143004
E02000692,
E02000693,0.08692760519237304
E02000694,0.07260504648353326
E02000695,0.12241910080582631
E02000696,0.13001407345364482
E02000697,
E02000698,
E02000699,
E02000700,0.12154876289884674
E02000701,0.15174717022964182
E02000702,0.16646397337724117
E02000703,0.07561654758959054
E02000704,0.0638052796175224
E02000705,0.12593697563627532
E02000706,0.1484588982778369
E02000707,0.14405681403776927
E02000708,0.061347710378778904
E02000709,0.0570670076698701
E02000710,0.14494999962939004
E02000711,0.13705924012515838
E02000712,0.13518283858628433
E02000713,0.12308327871125177
E02000714,0.18310624511552862
E02000715,0.14521833128132494
E02000716,0.11864715042598731
E02000717,0.15798622901903853
E02000718,0.12578756428696747
E02000719,0.17528509185011623
E02000720,0.1200165986835403
E02000721,0.14322535111403106
E02000722,0.11624250326245993
E02000723,0.115654468307723
E02000724,0.09593954304717865
E02000725,0.07729002342630027
E02000726,0.16087397783165114
E02000727,0.09822057193167129
E02000728,0.12925304371265345
E02000729,0.13344466393839968
E02000730,0.127977632380034
E02000731,0.1442158564436989
E02000732,0.13758015573006352
E02000733,0.13911647230928875
E02000734,0.18383862262421233
E02000735,0.13306497677044302
E02000736,0.08191344886873952
E02000737,0.13434597794638684
E02000738,0.129436539522595
E02000739,0.16201798901015338
E02000740,0.11024471766142988
E02000741,0.17342216535597116
E02000742,0.13416415679141644
E02000743,0.19862331649028467
E02000744,0.17605626790955217
E02000745,0.14206859978503664
E02000746,0.14173613172604732
E02000747,0.16813639524998594
E02000748,0.14769525899413857
E02000749,0.15743803987499458
E02000750,0.1400115896556722
E02000751,0.08387275929564597
E02000752,0.15544388169986745
E02000753,0.08327654834561986
E02000754,0.09963353810121103
E02000755,0.12780538892950652
E02000756,0.1267706890542659
E02000757,0.09104057574233469
E02000758,0.11615878673352278
E02000759,0.10614859759315287
E02000760,0.10673615209203353
E02000762,0.08600162191961923
E02000763,0.13526392450453636
E02000764,0.06469727098450445
E02000765,0.0855297894055388
E02000767,0.10774820251201904
E02000768,0.12958160539206656
E02000769,0.16300931004173114
E02000770,0.1307464874211051
E02000772,0.10994429087099712
E02000773,0.18051045787369838
E02000774,0.08335548658767483
E02000776,0.0958856621806301
E02000777,0.08909199548025423
E02000779,0.11024171246999202
E02000780,0.11822474387718766
E02000781,0.1389714432200795
E02000782,0.12446280759032158
E02000783,0.1400241945828497
E02006800,0.14258078943254382
E02006924,0.1352532926369871
E02006925,0.07632078318939561
E02000784,0.06065706270769717
E02000785,0.05085749792573959
E02000786,0.06021067892905593
E02000787,0.05380491314535665
E02000788,0.05750901398511478
E02000789,0.06192676651448098
E02000790,0.03570517171646804
E02000791,0.060098954329387236
E02000792,0.04293183627832858
E02000793,0.10967967976225454
E02000794,0.06363280083039581
E02000795,0.035537486681543294
E02000796,0.11478414759773027
E02000797,0.05079545604433789
E02000798,0.06071800193976425
E02000799,0.07364213101919215
E02000800,0.06279273129444933
E02000801,0.06961822325099369
E02000802,0.07752764204441287
E02000803,0.09865704794771477
E02000804,0.08646400198575456
E02000805,0.07880798150924789
E02000806,0.06173422298864118
E02000807,0.10634659353042274
E02000808,0.13950279102064822
E02000809,0.15036287688885192
E02000810,0.1267986065625746
E02000812,0.14249147732017206
E02000813,0.11720541434032024
E02000814,0.08909951631283905
E02000815,0.1381187334580525
E02000816,0.14147912303983368
E02000817,0.15466643641367425
E02000818,0.20661598330718708
E02000819,0.13167223108371032
E02000820,0.15390735350592058
E02000821,0.19143906127307406
E02000822,0.2213774603386806
E02000823,0.1744109991345944
E02000824,0.1561792633163463
E02000825,0.17072758850760825
E02000826,0.17771662171370625
E02000827,0.1867854978891405
E02000828,0.20375397129826658
E02000829,0.18857474420971004
E02000830,0.09127121941758826
E02000831,0.11980764579032532
E02000832,0.17018157546615492
E02000833,0.12455837313634785
E02000834,0.0920431029625677
E02000835,0.08018040214559471
E02000836,0.06379006291594111
E02000837,0.0773562664191438
E02000838,0.11534046763360656
E02000839,0.16469449949646703
E02006802,0.13407999178951518
E02000840,0.1217160973546444
E02000841,0.1279699023707037
E02000842,0.08763215779188657
E02000843,0.08276766236068547
E02000844,0.1252431271138322
E02000845,0.08019531383239951
E02000846,0.08892843035680065
E02000847,0.08813415578085938
E02000848,0.0910194486139902
E02000849,0.0817859848236432
E02000850,0.07600398218240074
E02000851,0.1195662205298495
E02000852,0.10043403181684456
E02000853,0.09360542746846552
E02000854,0.07493959209370232
E02000855,0.0730775420860465
E02000856,0.07539792145929886
E02000857,0.10594330152992917
E02000858,0.11072481219550381
E02000859,0.09543836543981568
E02000860,0.11918648866716425
E02000861,0.050515974464181955
E02000863,0.07302204123409804
E02006836,0.06944389710417367
E02000864,0.15486480400304847
E02000865,0.1544559212449435
E02000866,0.13840801731996585
E02000867,0.13040331708679156
E02000868,0.20172789249941972
E02000869,0.1891513993481157
E02000870,0.17280278173825192
E02000871,0.14615981711033715
E02000872,0.14217007517746424
E02000873,0.15357811706856722
E02000874,0.1421040988207189
E02000875,0.12640919474270476
E02000876,0.16615216872987307
E02000877,0.14230632906961105
E02000878,0.1491542184917688
E02000879,0.15730213420138764
E02000880,0.12548824786896123
E02000881,0.14681106337736735
E02000882,0.1248737233141808
E02000883,0.14177376426788202
E02000884,0.13052812743584635
E02000885,0.19308543569628273
E02000886,0.13081248725487926
E02000887,0.12858197063942384
E02000888,0.12044002122786712
E02000889,0.13171653714679407
E02000890,0.11660616225363168
E02000891,0.1421808867760636
E02000893,0.08404724043985724
E02000894,0.09132194507302568
E02006853,0.11268513951201317
E02006854,0.09647575664500528
E02000895,0.11440144116491738
E02000896,0.08531141994079594
E02000897,0.1033938314794082
E02000898,0.11276643255502014
E02000899,0.1289871236305209
E02000900,0.12469705736709576
E02000901,0.06735570265151226
E02000902,0.1053019723606275
E02000903,0.1363120849095427
E02000904,0.1275541325576391
E02000905,0.1186056762663851
E02000906,0.11090921914728567
E02000907,0.14074000577168227
E02000908,0.10826806534171708
E02000909,0.10938905243796786
E02000910,0.11384919335387943
E02000911,0.14668779479059102
E02000912,0.09066987505367986
E02000913,0.08898269964277576
E02000914,0.13024992358563056
E02000915,0.08382422614487081
E02000916,0.14637489122455255
E02000917,0.15585326165758875
E02000918,0.12332064439439497
E02000919,0.12798418552068125
E02000920,0.14248202744986746
E02000921,0.12855429595170484
E02000922,0.12272025099389944
E02000923,
E02000924,0.14650209738186887
E02000925,0.14382213559370527
E02000926,0.1678635144968914
E02000927,0.143100708417266
E02000928,0.06399432146126773
E02000929,0.15675403811556715
E02000930,0.11555770777134597
E02000931,0.02536964331797197
E02000932,
E02000933,0.07275280668400559
E02000934,0.1059694129735787
E02000935,0.1439269342254968
E02000936,0.11617498716903692
E02000937,0.053580578022176625
E02000938,0.16149814912834687
E02000939,0.059619098949808956
E02000940,0.1360736128765635
E02000941,0.09242400490018526
E02000942,0.05615877220867061
E02000943,0.044011894043700595
E02000944,0.1310464532137436
E02000945,0.12390383019033749
E02000946,0.11573936788124622
E02000947,0.04796581881119255
E02000948,0.08724964703483618
E02000949,0.04614225885775108
E02000950,0.08490885203699558
E02000951,0.0777627099055431
E02000952,0.100292000141269
E02000953,0.10911995884902084
E02000954,0.13265461096644807
E02000955,0.09216914170890919
E02000956,0.14028137098426124
E02000957,0.12481875922271769
E02000958,0.09040142391015721
E02000959,0.1457062299366395
E02000960,
E02000961,0.11030794314521611
E02000962,0.08907383342348044
E02000963,0.1392280431302971
E02000964,0.1054254404049682
E02000965,0.11528404698956823
E02000966,0.06899228353120619
E02000967,0.13095388611702552
E02000968,0.15728304036427898
E02000969,0.13139956460422564
E02000970,
E02000971,0.12361246371508475
E02000972,0.11022664373848531
E02000973,0.09353126514218735
E02000974,0.13482793673786816
E02000975,
E02000976,0.09287178324916481
E02000977,0.12133396793931632
E02000978,
E02000979,0.18212292474100183
E02000980,0.08957907701758852
E02000981,0.1447486560989644
E02000982,0.16464984401823646
E02000983,0.16720171207291154
